Filename: 2019-01-18 Rotation Phospho-flow Exp BAD Unstim_01_0_CD45_viSNE_UMAP_FlowSOM.fcs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Event #,Time,Event_length,75As,89Y_CD45,103Rh_Rh,138Ba_barium,139La,140Ce,141Pr,142Ce_CD19,143Nd,144Nd_p-PLCy2,145Nd_CD4 (v),146Nd_CD8a (v),147Sm_p-STAT5,148Sm_CD14,149Sm,150Sm,151Eu,152Sm,153Eu_p-STAT1,154Gd,155Gd,156Gd,157Gd,158Gd_p-STAT3,159Tb,160Dy,161Dy,162Dy,163Dy,164Dy,165Ho,166Er,167Er,168Er,169Tm,170Yb_CD3,171Yb,172Yb,173Yb,174Yb_HLA-DR (v),175Lu_p-STAT6,176Lu,190BCKG,191Ir_Ir,193Ir_Ir,194Pt,195Pt,209Bi_CD16 (v),Center,Offset,Width,Residual,tSNE1,tSNE2,UMAP1,UMAP2,cluster
6308,534790.9375,18,0,533.3114624,0,65.19307709,1.141128063,1.214756846,0,284.3643188,6.787424564,2.417147875,0,4.485871315,0,1.506433368,0,0,0,0,0,0,0,0,0,1.429974318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.44244385,1.286760688,1.429000616,0.056441538,2013.697998,3550.088867,40.7243309,7.554975986,0.255253762,654.3800049,83.81800079,45.75299835,123.4160004,-60.05286407,12.84843063,11.92147446,9.126014709,1
6309,534941.375,24,0,190.4732056,1.790444255,68.89750671,0,1.032225013,0,0,0.154477671,4.535385132,0,306.3952942,0,3.331963301,0.675239503,0,0,0,0.544567287,0.761683047,0,0,0,0.881983876,0,0,0,8.001501083,1.951516628,0,0,0,0.328668535,0,0,41.29563522,0,0,0,0.132387891,0.247118995,0,3.676537991,1798.2323,3235.69165,66.13731384,3.666980743,0,926.7449951,115.8600006,81.47699738,88.81300354,-104.0841064,-48.82702255,-0.303391367,-11.19299412,9
6310,534960.75,17,0,402.736084,1.464308977,74.89486694,0,0,0,0,0,0,95.48266602,0,0.461991131,0,0,0,0,0,0.324839324,0,0,0,0,0.600864589,0,0,0.244737908,0,0,0,0,0,0,0,0,49.61899567,0,0,0,0,0.581836402,0,0.806552052,1763.01416,3129.693604,33.92116165,3.230640888,0.273604035,655.2670288,91.23600006,46.29999924,87.95800018,-6.753096581,-131.722229,-3.479178905,0.740875244,7
6311,535021.875,19,0,473.4985352,0,44.83538055,2.151631117,0,0,2.37796998,0,4.228484154,125.2360382,9.986181259,0.774177849,1.473938107,0,0,0,0,0,0,0.926619709,0,0,7.924460888,0,0,3.382664919,1.829836607,0,0,0.463922024,2.248379469,0,0.840621769,0,286.1519165,1.326238871,0,0,0.513138652,0,0,0,1575.298218,2886.848877,36.48198318,9.061322212,0,603.1430054,86.39800262,48.76900101,88.96399689,-4.917317867,-31.73842239,-9.148032188,2.74273181,7
6312,535124.8125,18,0,462.7423096,0.415899247,91.55841064,0.212790713,0,0,53.44568253,0.884601295,2.188061953,0,0,0,1.572754979,0,0,0,0,0,0,0,0,0,6.494370937,0.372695625,0,0,0,0,0.167122349,0,0,0,0,0,0.243186742,0,0.152608067,0,104.5820084,2.497697353,0.561769009,0.576591492,1811.9729,3220.271484,22.14104271,5.184529305,0,682.7310181,103.4039993,56.31999969,110.8889999,-74.9549408,0.926433742,11.02543449,7.980416775,1
6313,535219,21,0,502.8339539,3.264637947,47.90007782,0.281864077,0,0,0,0.644196451,1.15816617,0,0,0.687227368,0,0,0,0,0,0,0,0,0,0,1.127238274,0,0,0,0,0,0,0,0,0,0,0,0.790483117,0,0,0,0,0.903406978,0.835053027,0.526396394,1799.845581,3152.677979,29.40694809,10.09706497,53.24573517,754.6669922,95.99299622,60.00400162,93.44400024,63.35389709,88.64698792,8.561159134,-4.201488495,4
6314,535347.875,17,0,158.4678802,0,78.32008362,0,0,0,0,0,0,0,2.347728491,0.241087183,0,0,0,0,0,1.000286222,0.000626635,0,0,0,2.527962923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586923182,0.192580357,0.70842731,0,0,2.317659616,2027.521362,3591.884766,26.05090523,6.151601315,295.2400513,649.2780151,101.0339966,50.4980011,46.56499863,-0.19104819,120.3934708,8.792512894,-6.42509222,4
6315,535367.6875,18,0,240.6953125,0.438168257,45.20920944,0,0,0,0,0,1.367101908,0,0,0.867838621,1.110689163,0,0,0,0,1.722050786,0.642812729,0,0,0,0,0,0,0,0,1.030995965,0,0,0,0,0,0,0,0,1.568144202,0,2.245595694,1.321044564,0,0,1643.944946,2833.793213,29.08055305,12.74578953,60.27279663,710.9990234,104.2539978,55.69800186,82.04100037,45.01706314,77.7480545,8.33866024,-4.592873573,4
6316,535376.6875,19,0,248.1404572,0,39.58678436,4.879362583,2.359991074,0,0,0,8.429702759,1.166188955,0,0,0,0,0,2.208183527,0,0.388549626,0,0,0,0,0.516394079,0,0,0,0,0,1.128165603,0,0,0,0,0,0.685330927,0,0,0,0,0.58834976,0,0,1844.728149,3446.235107,46.13141251,6.539405823,80.85699463,736.815979,101.5719986,57.20100021,80.97299957,36.23314667,105.2017441,8.958909988,-4.890019894,4
6317,535419.3125,16,0.218381435,121.2299042,0,45.83000183,0,0,0,0,0,0,58.18585205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.875914574,0,0,0,0,0,0,0,0,16.05839157,0,0,0,0.532176375,0,0,2.134614944,1470.939453,2771.31665,25.67070389,2.845469952,0,566.7180176,98.31199646,47.04700089,74.02200317,73.51397705,22.10801697,-2.575304747,-1.409880877,7
6318,535502.3125,18,0,480.129364,0,122.0279617,0,0,0,0,0,0.380611926,72.79724121,4.390289783,1.884619951,0,0,0,0,0,2.166094303,0,0,0,0.515509427,0.106587484,0,0,0,0,0,0,0,0.010339683,0.385278791,0.296073258,0,369.8521729,2.219910383,2.078832626,0,0,0,0.091149598,0.104431465,1704.500244,3030.560059,22.25958252,5.568527222,0,669.3560181,96.98799896,51.5929985,66.00299835,-40.75877762,-15.04314899,-9.026947975,4.886622429,7
6319,535589.5625,21,0,435.6499634,0,43.9021492,0,1.198000789,0,121.6255951,0.16695556,1.993796468,0,0,0.998175144,0,0,0.412231624,0,0,2.953822851,0,0,0,0,3.48302865,0,0,0,0,0,0.919470191,0,0,0,0,0,0.690471768,0,0,0,92.45290375,0,0,1.728310347,1673.551636,3103.504395,39.62690353,10.6327858,0.928354561,791.1489868,96.58300018,59.72700119,74.10399628,-64.38774872,0.864440024,11.63322353,8.31836319,1
6320,535681.875,19,0,388.7670898,0.620009542,29.59282684,1.435105562,0,0,0,0,0,0,32.58230591,0.60326308,0,0,0,0,0,3.861152887,0,0,0,0,3.030263186,3.377645016,0,0,2.554905891,0,0,0,0,0,0,0,0,0,0,0,0.600399077,2.268938065,0,1.304500699,1809.559692,3350.981445,35.75794601,3.306092024,100.5485992,732.4840088,93.94400024,52.26499939,53.55699921,2.068557262,101.3648529,6.017607212,-7.586504936,4
6321,535753.0625,22,0,447.6275635,3.434824467,51.60773087,0.304920286,0,0,0,0,4.735106468,4.686223984,4.432751179,0.646350324,102.4790344,0,1.550824881,0.59188509,1.084242702,8.849459648,0.080976568,0,0,0,15.30692863,0,0,0,0,0,3.191319466,0.852909386,0,1.378304482,0,0,2.832600594,0,0,0,14.83120155,2.310110569,2.035853863,1.419962168,2258.600586,3932.043213,61.47138596,2.30359292,0.722647309,815.434021,93.98600006,61.10599899,88.54299927,-11.05221939,21.45085907,8.244918823,2.627126217,2
6322,535773.5,24,0,613.2224731,0.077816837,60.60717773,2.442449331,0,0,1.123172879,0,0,53.1161232,4.923202038,0.03835981,6.623216152,0,0,0,0,0,0,2.137033224,0,0,1.388012648,0,0,0.72546041,0,0,0,0,2.280765295,0,2.304867506,0,129.6552124,6.633235455,0,0,0.10638871,1.457949162,0,0.03299839,1684.330078,3243.738037,40.31747818,10.98262024,0,851.5159912,105.1679993,75.10099792,95.94000244,17.82576942,-31.48602104,-5.996466637,2.562989712,7
6323,535780.25,18,0,541.0817871,0,47.90767288,0,0.409014434,0,5.220654964,0,4.167638779,108.9603119,1.823005199,0,3.17279911,0,0,0,0,2.824195862,0,0,0,0,2.020455122,0,0,1.664675474,0,0,0,0,3.485293627,0.472700924,0.174425423,0,134.9264832,2.464696169,0,0,0.592821062,3.135352135,0,1.285577416,1487.065308,2808.36499,30.51445198,3.144030333,0.37031433,637.7340088,93.22000122,50.87900162,110.3600006,-5.12685585,-104.0787659,-6.406497955,3.082171202,7
6324,535784.875,19,0,397.2623596,0,55.29000473,0,1.139207721,0,0,0,0,72.22315216,3.520967484,2.199575186,0.822327852,0,0,0,0,1.597629189,0,0,0,0,1.062497973,0,0,0,0,0,0,0,1.306936264,0.861407042,13.94370365,0,272.2665405,0,0.34357661,1.602365136,4.860562325,0,0,4.800691605,1516.519409,2787.7146,25.21789551,7.711557865,0,688.9470215,87.23400116,48.95600128,85.13200378,50.85006332,-19.38065529,-7.532536983,4.334704399,7
6325,535800.625,22,0,487.9763489,0,35.95476532,1.253952265,0,0,0,0,2.959483862,46.80984116,5.36544466,0.017097073,2.920898199,0,0,0,0,1.666556001,0,0,0,0,0,0,0,2.010298967,0,0,0,0,1.437523246,0.737574995,0,0.978294015,133.9521637,0,0,0.75406456,1.724161148,0,0,3.650078535,1743.307861,3145.598145,33.36228943,7.647992611,0.006929066,788.7700195,106.2720032,70.27899933,111.2020035,27.97253418,-15.29203987,-6.189368725,2.443650484,7
6326,535882.8125,35,0,433.1945496,3.341329813,46.41260147,0.013490683,0,1.230268955,0,0,1.006090522,82.79436493,4.769395828,0,2.310281515,0,0,4.403459072,0.401916593,1.987601519,0,0,0,2.088223696,0,0,0,0,0,0,0,0,0.815261364,0,0.576449215,0,152.6306763,0.034119461,0,0,0.126326561,2.649372339,0,0.938108623,1462.574097,2674.77832,28.05366135,11.15040684,0.495939136,1366.483032,104.1719971,108.060997,140.3739929,2.179806471,-68.17222595,-7.180854797,2.725161076,7
6327,536101.9375,22,0,613.3867188,1.015805483,65.62882996,0,0,0,2.545039177,0,4.222926617,112.8279953,5.611516953,6.62159729,2.041385174,0,0,0,0,0,0,0,0,0,1.484603286,0,0,4.674867153,0,0,0,0,2.191231966,0.861440122,3.97687149,0.236082911,291.5118713,4.02690649,0,0,0,11.23278046,0,0.142562062,1790.489746,3025.208984,25.74495316,13.71700573,0.533427536,760.3800049,89.5739975,58.48400116,99.45999908,-10.21998024,-62.33550644,-8.835803986,3.638507605,7
6328,536103.125,16,0,112.1659927,0,64.70854187,0,0,0,0,0,0,0,0,0,4.447234631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522688925,0,4.001654625,1844.839355,3502.769043,44.82658005,10.0374918,53.96878815,646.6779785,100.6320038,47.52399826,57.04700089,62.76893616,88.90562439,7.909570694,-4.593926907,4
6329,536137.25,19,0,380.6006165,0,51.58576584,0,0.807202816,0,0,0,1.672456622,82.32449341,0.371426493,2.087861538,0,0,0,0,0,0,0,0,0,0,0.954460144,0,0,2.314513206,0,0,0,0,0,6.98473978,0.009656996,0.5446105,250.3463898,2.970830441,1.442266703,0,0,4.166790009,0,0,1525.856445,2925.94165,41.82863235,5.604989529,0,682.4450073,96.42700195,54.40100098,78.73600006,7.379157066,-128.1087494,-6.163416862,6.666360855,7
6330,536164.625,19,0,297.4490356,0,100.3746796,1.255558848,1.151302338,0,1.334570169,0,6.006393433,52.44140244,2.741042614,0,0.209501296,0,0,0,0,0.199325487,0,0,0,0,0.53515929,0,0,3.097646236,0,0,0,0,0,0,0,0,6.700067043,0,0,0,0,0.356515735,0,2.463439941,2258.783447,4097.209961,39.60557938,12.66747665,0,673.7420044,91.26999664,50.84400177,56.4659996,40.98026276,-4.443229675,-2.3206141,-1.971787214,7
6331,536189,18,0,65.44028473,1.467640162,309.0157776,0.720092714,0,0,0,0.231932223,0,90.96862793,15.85600185,1.013253689,0.796290517,0,0,0,0,0,0,0,0,0.836542666,0,0,0,7.718297482,0.146100625,0.313869178,0,0,0,0.580329239,0,0,47.76396942,0,0,0,1.041705012,0,0,5.004544735,5275.48584,8926.068359,96.9405365,8.050537109,0.5680601,623.8980103,85.7460022,44.92599869,49.39899826,1.347325563,-16.25228882,-5.405383587,-0.160398111,7
6332,536241,16,0,413.7524414,0,59.2714653,0,0,2.59505558,0,0,3.983834743,76.77106476,1.571313977,0,0,0,0,0,0,0.569000661,0,0,0,0,1.473650694,0,0,1.176529765,0,0,0,0,0,0,3.728974819,0,162.7730713,0,0,0,0,0.248458654,0,0,1593.841553,2915.901611,41.49910736,4.073086739,0,587.4550171,92.71399689,44.32899857,80.11799622,84.60941315,-64.5579071,-5.170820713,5.014164448,7
6333,536275.3125,22,0,411.2237244,0,32.82252502,0.381331712,0,0,0,0,4.989413261,0,4.571949482,0.217746377,0.131303951,0,0,0,0,1.19487381,0,0,0,0,0,1.060983896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.485187531,0,0.412329972,1652.485962,2965.368408,28.78982353,3.190852642,106.6321869,763.7139893,93.5490036,60.95600128,87.33399963,18.18735504,109.7011108,7.669527531,-6.171567917,4
6334,536341.8125,20,0,454.6580811,0.175903216,115.6908264,0,0,0,0,0,0.201105669,2.594648361,0.061267853,2.008043766,88.60144043,1.628500342,0,0,1.055895329,1.942148685,0.062367931,0,0,0.910516441,3.193070889,1.074198484,0,0,0,0.608158886,0.543744862,0,1.114995003,0.378342599,0,0,5.136442184,0,0,0,81.67721558,0.977652252,0,1.657115459,2679.849609,4974.312012,51.62108231,5.191949368,0,664.1810303,91.0059967,54.07799911,85.4489975,-52.47309875,13.51371002,6.678004742,3.3872118,2
6335,536365.5625,19,1.330968499,481.9532471,0,53.55953598,0,0.344650745,0,0,0.084241055,0,77.13105774,2.033296108,4.772847176,0.382737309,0,0,0.933525443,0.918619454,0.382045537,0,0,0,0,0,0,1.169837117,0,0.233152837,0,0,0,1.034550667,0,1.140123963,0.904224455,243.3128357,1.896615982,0.304531753,0,1.327942848,0,0,0.18051511,1625.084106,2898.206299,30.02896881,4.553780079,0,710.75,108.2340012,61.13100052,85.95800018,85.16419983,-29.12983513,-6.897119045,5.602735996,7
6336,536444.5,24,0,327.5209961,0,69.43991089,2.57395649,0,0,0,0,4.683091164,0,3.314928532,1.728539705,0,0,0,0,0,5.749977112,0,0,0,0,2.908210754,0,0,0,0,0,0,0.450378001,0,0,0,0,0.506831169,0,0,0,0,0.20380196,0,1.745417714,1541.211792,2787.305176,27.99041367,17.48954582,40.37049103,886.1810303,109.9850006,78.04000092,91.8730011,30.83844948,82.55369568,6.94464159,-5.122288704,4
6337,536580.5,19,0,492.7281799,0.469052017,48.0477829,0,1.236922622,0,0,0,0,0,1.191011548,0.179119959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123211265,0,0,3.654891729,1772.717285,3193.726807,34.70356369,5.217122555,108.499733,661.4520264,102.8170013,58.49100113,86.21199799,24.13394737,118.2498627,9.167206764,-5.74960041,4
6338,536675.0625,23,1.202912927,386.0985413,1.713725805,72.8780365,0.571562409,0.369131088,0,0,0,5.620393276,9.77853775,2.712221384,3.135722399,117.6259232,0,1.048002481,1.045542836,0,7.696329117,0,0,0,0.421979845,1.42563808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.18532181,0.055760007,0.669685721,1.682024837,2395.079346,4053.336426,46.43412018,8.873354912,0.959683716,847.1779785,94.03900146,63.15000153,60.36700058,-24.79043007,46.50106049,7.763619423,3.641832352,2
6339,536695.375,22,0,498.051178,1.125481009,62.65772247,0,0,0,0,0,1.685018659,134.8601837,1.614453077,5.55978632,0.552507102,0,0,0,0,2.887190342,0,0,0,0,0.296222627,0,1.026486754,0.157839134,2.351675749,0,1.989100933,0,0,0,0.994528413,0.605329812,485.9941406,1.71247685,0.107038371,1.78616035,1.123176813,2.9306252,0,0.861614585,1575.169922,2813.398682,25.71642113,11.37925911,0,793.1550293,84.27500153,55.00899887,113.8669968,-3.415748358,-99.70706177,-8.339702606,6.049660683,7
6340,536730.25,20,0,628.9794312,0,65.93241119,1.613292575,0,0,202.8083801,0,4.795962334,0,0.388886422,0,0,0,0,0,0,0.33944577,0,0,0,0,4.794541359,0,0.799108207,0,0,0,0,0,0,0,0,0,0.323683977,0,0.88846159,2.018668175,139.434906,0,0,0.009883781,1792.73938,3201.326172,34.26126862,3.792806387,1.296637058,697.0089722,93.90000153,55.38000107,68.19499969,-91.77071381,14.723032,11.59815693,9.195108414,1
6341,536794.4375,17,0,243.8804779,0,60.96208191,0,0,0,0,0,0,97.89831543,3.517503262,0.383977771,0,0,0,0,0,0,0.203790456,0,0,0,0.202078149,0,0,1.749597907,0,0,0,0,0,0,0,0,93.10897064,0,1.23315227,0,1.007051945,0,0,4.137683868,1480.975464,2575.506104,23.29366112,2.783760309,0,629.3740234,90.35299683,46.44800186,106.2419968,25.59919167,-72.63571167,-5.495842457,1.593021512,7
6342,536952.75,16,0,718.2647705,0,76.3680191,0,0,0,0,3.0440557,1.041348815,82.39131165,1.592137694,1.776982784,4.249956131,0,0,0,0,4.97542572,0,0,0,0,0,0,0,7.529900551,0,0,0,0,0.653502166,0,2.029393435,0,231.1593018,0,0,0.846623242,0,0,0.083647452,0.537056327,1683.948364,2891.49292,22.05324745,2.7990942,1.091843128,554.6890259,89.22299957,43.33100128,103.6019974,12.82813931,-101.422905,-7.073915005,4.56328249,7
6343,536980.625,18,0,358.3020325,0,38.31664276,0,0.860897362,0,0.431106508,1.145449877,2.305490494,0.401742458,357.7002869,0,0.88749367,0,0.317865759,0,0,0,0,0,0,0,0,0,0,0,8.355390549,0,0,0,0,3.089237452,0,0,145.5687561,0.44712472,0.424691767,0,0,1.584705234,0,0.522789955,1518.002197,2571.583984,25.89336586,2.856871128,0,646.625,86.40799713,46.95199966,113.5540009,-98.15544128,-63.80718231,-1.76859796,-13.34832764,9
6344,537025.25,19,0.01751375,393.9168396,0,60.94882965,0.330565989,0.296687752,0,0,2.470312834,1.583176494,81.4553833,0,4.70719862,6.950958252,0,2.980230331,0,0,0.93020463,0,0,0,0,7.51748848,0,0,1.374271989,0,0,0,0,0.977355361,4.458198547,1.233556509,0,330.5015564,2.928571939,0,0,0,0.018068522,0,2.018432856,1490.513428,2586.210693,35.00889969,6.120379448,0,702.4949951,94.11100006,53.55699921,99.3690033,47.36078644,-102.1571121,-6.919931889,4.56237793,7
6345,537041.1875,18,0,206.4983063,0,92.66773987,0,2.167575836,0.993088067,776.3429565,15.20234013,16.88223267,0.348399192,3.159408092,1.338451505,2.407455206,0,0,0,0,0.415602177,0,0,0,0,15.79678917,0,0,0,0,0,0,0,0,0,0,0,1.754056811,0,0,0,150.0076752,0.546603084,0,4.210591793,2456.572021,4581.834961,53.40435791,5.217911243,1.587118864,632.1129761,86.89600372,46.20100021,79.31400299,-77.29254913,24.93970108,11.28017139,10.05523014,1
6346,537147.125,19,0,467.6458435,0.931487381,63.76095581,3.340346813,0.807626545,0,0,0,0,131.6655273,0,0,0.906200111,0,0,0,0,0,0,0,0,0,0,0,0,2.704932213,0,0,0.768406332,0,1.609202504,0.45382452,6.46332407,0,419.8633423,0,4.204707623,0,0.841923356,0.070711143,0,0.076489791,1487.876709,2641.95874,39.03057861,7.638284206,0.879330158,673.9979858,88.00900269,49.9109993,99.9469986,36.44739532,-92.56417084,-7.854244709,6.355869293,7
6347,537209.875,17,0,368.4303589,0,68.68628693,0,0,0,0,0,0,0,0,1.563560367,0,0,0,0,0,0.87532562,0,0,0,0,0.135662004,0,0,0,0.837004066,0,0,0,0.188808337,0,0,0,0,0,0,0,0,0.33535108,0,0.493846714,1772.336792,3376.002441,22.3137207,10.75583076,48.14699554,651.2369995,96.83799744,48.68199921,64.48200226,74.7514267,79.62561798,8.719929695,-3.641591311,4
6348,537222.6875,18,0,124.2106018,3.957949162,107.0777054,0,0,0,0.624010921,0,6.67057848,23.9341011,2.441772699,2.176503181,0,0,0,0,0,6.044397831,0,0,0,0,0.769941866,0,0,1.695738435,0,0,0,0,0,0,0,0,0,0,0.022945417,0,204.3807678,9.273438454,0,0.309304088,2476.715576,4222.14209,46.2824173,13.52184582,0.12754713,651.0809937,88.00900269,46.49900055,64.82700348,-51.3719101,68.23017883,3.491974115,2.678482771,6
6349,537407.9375,23,0,442.0032654,0,71.98141479,0,0,3.794136286,0,0,11.57959366,36.83337402,2.718620539,0,1.474351883,0,0,0,1.376289487,3.415051222,0,0,0,0,3.080259562,0,0,1.64803791,0,0,0,0,0,0,0,0,6.928256035,0.430200756,0,0,1.000546455,3.248055458,0,0,2130.871582,3974.226807,41.72513199,2.781809092,3.647782087,850.65802,89.18399811,60.23600006,88.28099823,53.49554443,11.77155399,-2.287000656,-1.90878129,7
6350,537577.1875,16,0,520.4922485,0,40.1985321,0,0.423187703,0,0,0,0.891597152,131.1110229,9.614718437,0,0.002310405,0,1.402727723,0,0,1.116472602,0.50467509,0,0,0,0.237092569,0,2.270606518,1.875574112,0,0,0,0,0.040318426,2.038036585,2.015817642,0,225.9207916,5.839803696,0,0,0,0,0,2.107166767,1644.507568,3096.447266,40.15937805,4.656077385,0.618827224,573.7949829,93.86599731,46.25500107,118.5299988,-7.367750168,-29.74631119,-9.284340858,2.455269337,7
6351,537583,24,0,443.8130798,0,65.74645996,0,0,1.209908128,0,0,0,0,1.309850216,0.356728375,0,0,0,0,0,3.028867245,0,0,0,0,0,0,0,0,3.283707857,0,3.242993593,0,0,0,0,0,0,1.877122402,0.970263302,0,0.237673864,0,0,1.892876029,1981.530396,3433.251953,38.41805267,12.64028931,148.0592041,932.7659912,110.3919983,77.98300171,93.27999878,19.92376137,119.8672485,9.126060486,-6.130797386,4
6352,537641.9375,20,0,438.8360596,0,63.59195328,0.650912046,0,0,0.292568356,1.837916493,1.17370975,27.65348053,0,0.378318429,0,0,0,0,0,1.488053441,0,0,0,0,2.985199451,0,0,0,0,0,0,0,0,1.166159749,0,0,76.84189606,1.371557236,0,0.164785877,0.564650834,0,0,2.572154045,1469.594116,2689.141846,21.75080872,4.850055218,0,757.8499756,97.98699951,57.50500107,58.52999878,33.59494781,24.73073578,-2.465664387,1.406847358,7
6353,537930.625,22,0,302.8052368,0,57.16786194,0,0,0,0,0,0,0.281040907,0,0,0.953463554,0,0.259521902,0,0,0,0,0,0,0,1.475673437,0,0,0,0,0.068591177,0,0,0,0,0,0,0,0,0,0,2.256189823,3.125402451,0,2.932215691,1675.465088,2812.852051,32.82455063,9.37808609,59.6259346,835.0949707,98.48300171,63.36500168,57.43000031,45.29824448,77.3780899,8.281726837,-4.548422813,4
6354,538116.9375,22,0,502.1695557,0,53.59321976,0,0,0,0,0,1.042130589,0,75.14367676,0.287520051,0,0,0,0,0,2.227633238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479629666,0,0,0,3.515298843,0.688166797,0,0.605083883,1954.130127,3603.83252,55.23141098,5.152135849,4.725727558,802.15802,97.5759964,63.18799973,72.30500031,-10.25050545,63.25243759,3.747909546,-6.685706615,4
6355,538136.5625,19,0,448.5574646,0,49.57826233,0.319465011,0,0,0,0,0,86.03417969,7.764193535,0,1.921420574,0,0,0,0,2.469670296,0,0,0,0,0.830700815,0,0,1.372055173,0,0,0,0,0,3.116290092,1.816658378,0,284.0760193,2.40400362,0,0.79925561,0,0,0,0.311120093,1670.963989,2952.54541,40.67988968,5.217424393,0.01150627,651.9550171,85.56099701,48.04100037,87.88999939,-20.83745575,-18.11701584,-9.186629295,3.042243004,7
6356,538158.4375,17,0,547.1523438,0,84.24933624,0,0,0,0,0,2.170382738,106.3130188,3.131202698,2.928581715,0,0,0,0,0,0.467180312,0,0,0,0.086323731,0.846494436,0,0.298124075,4.022271633,0,0,0,0,8.354691505,2.072621822,5.978828907,0,477.9672241,2.798494816,0.865066588,0,1.745788097,2.098833084,0.613772631,3.977561712,1765.967529,3095.666016,19.30878448,2.148751736,1.731188536,627.9580078,92.16899872,47.17200089,98.32499695,17.04900742,-78.66808319,-8.839740753,5.288329601,7
6357,538224.625,21,0,499.1203918,1.027062058,77.77542114,0,0,0,0,0,0,47.33769608,0.457913041,0,0,0,0,0,0,0.157217503,0.958495259,0,0,0,0.097034872,0,0,2.705692053,0,3.260582209,0,0,0,0,0.238335386,1.427060962,221.8818512,1.502361536,0,0.129000634,0,6.709815025,0,0,1690.260254,2897.015381,29.27544212,9.378200531,0,739.3120117,100.6070023,62.95899963,88.58699799,77.42292786,31.24567413,-4.600179195,5.891170025,7
6358,538304.5625,26,0,435.3745117,0,68.71559906,0,0,0,0.708200991,0,0,0,0,1.944360375,3.018181801,0,0,0,2.064520597,0,0,0.666930497,0,0,1.146076798,0,0,0,0,0,0,0,0.712322533,0,0,0,114.1832047,0,0,0,0.1676424,0.019629342,0,2.695000648,1677.632202,3274.63208,41.46055222,9.44203949,0,968.1329956,104.4599991,80.04299927,90.42199707,39.74742889,34.04669571,-0.441905469,-5.873457909,8
6359,538342,16,0,309.7019958,0,56.61912537,0,0,0,0.770411909,0,0.013904795,76.95254517,5.123834133,5.786887646,0.068147026,0,0,0,0,0.923723578,0,0,0,0,0,0,0,3.711758852,0,0,0,0,0,0,0,0,136.5173492,2.618347168,0,0,2.020384073,0,0,1.740862846,1666.534912,2937.380859,38.77967453,12.97023201,0,571.8289795,87.73500061,42.80799866,112.1240005,41.9747467,-25.10544586,-6.804924488,2.210941076,7
6360,538473.1875,18,0,779.8299561,1.502895594,182.7140198,0,0.714799702,0,0.410200775,0,0,6.635372162,2.932901859,14.39640617,402.2361145,0.77529484,2.736242056,0,0,8.837717056,0.612449706,0,0.26648733,0,9.544625282,0,0.7435987,0,0,0,11.03467846,0,0,0,0.409967512,0,0.168843299,2.248193741,0,0,90.03240204,0.926659822,0.814837813,5.211341858,8245.941406,13871.83398,156.4098969,15.43412781,0.305673152,650.0419922,87.23500061,46.00999832,63.13000107,-44.20333099,38.68222809,6.930054188,4.589090824,2
